player,date,time,result
Rafa-Nadal,10/1/2018,1 min,Won
Rafa-Nadal,10/1/2018,1 min,Won
Rafa-Nadal,10/1/2018,1 min,Lost
Rafa-Nadal,10/1/2018,1 min,Won
Rafa-Nadal,10/1/2018,1 min,Won
Rafa-Nadal,10/1/2018,1 min,Won
Rafa-Nadal,9/27/2018,1 min,Lost
Rafa-Nadal,9/27/2018,1 min,Lost
Rafa-Nadal,9/27/2018,1 min,Won
Rafa-Nadal,9/27/2018,1 min,Lost
Rafa-Nadal,9/27/2018,1 min,Won
Rafa-Nadal,9/27/2018,1 min,Won
Rafa-Nadal,9/27/2018,1 min,Lost
Rafa-Nadal,9/27/2018,1 min,Won
Rafa-Nadal,9/27/2018,1 min,Draw
Rafa-Nadal,9/27/2018,1 min,Won
Rafa-Nadal,9/27/2018,1 min,Lost
Rafa-Nadal,9/27/2018,1 min,Lost
Rafa-Nadal,9/27/2018,1 min,Won
Rafa-Nadal,9/27/2018,1 min,Won
Rafa-Nadal,9/27/2018,1 min,Won
Rafa-Nadal,9/27/2018,1 min,Lost
Rafa-Nadal,9/27/2018,1 min,Lost
Rafa-Nadal,9/27/2018,1 min,Draw
Rafa-Nadal,9/27/2018,1 min,Won
Rafa-Nadal,9/27/2018,1 min,Won
Rafa-Nadal,9/27/2018,1 min,Lost
Rafa-Nadal,9/27/2018,1 min,Won
Rafa-Nadal,9/27/2018,1 min,Won
Rafa-Nadal,9/27/2018,1 min,Won
Rafa-Nadal,9/26/2018,1 min,Lost
Rafa-Nadal,9/26/2018,1 min,Won
Rafa-Nadal,9/24/2018,1 min,Lost
Rafa-Nadal,9/24/2018,1 min,Won
Rafa-Nadal,9/24/2018,1 min,Won
Rafa-Nadal,9/24/2018,1 min,Won
Rafa-Nadal,9/24/2018,1 min,Won
Rafa-Nadal,9/24/2018,1 min,Won
Rafa-Nadal,9/24/2018,1 min,Lost
Rafa-Nadal,9/24/2018,1 min,Won
Rafa-Nadal,9/24/2018,1 min,Lost
Rafa-Nadal,9/24/2018,1 min,Won
Rafa-Nadal,9/24/2018,1 min,Lost
Rafa-Nadal,9/24/2018,1 min,Won
Rafa-Nadal,9/24/2018,1 min,Won
Rafa-Nadal,9/24/2018,1 min,Lost
Rafa-Nadal,9/24/2018,1 min,Won
Rafa-Nadal,9/24/2018,1 min,Won
Rafa-Nadal,9/24/2018,1 min,Lost
Rafa-Nadal,9/24/2018,1 min,Lost
