player,date,time,result
Jospem,3/5/2019,1 min,Lost
Jospem,3/5/2019,1 min,Draw
Jospem,3/5/2019,1 min,Draw
Jospem,3/5/2019,1 min,Won
Jospem,3/5/2019,1 min,Draw
Jospem,3/5/2019,1 min,Won
Jospem,3/5/2019,1 min,Won
Jospem,3/5/2019,1 min,Won
Jospem,2/28/2019,1 min,Won
Jospem,2/28/2019,1 min,Lost
Jospem,2/28/2019,1 min,Won
Jospem,2/28/2019,1 min,Won
Jospem,2/28/2019,1 min,Lost
Jospem,2/28/2019,1 min,Won
Jospem,2/27/2019,1 min,Draw
Jospem,2/27/2019,1 min,Won
Jospem,2/27/2019,1 min,Won
Jospem,2/27/2019,1 min,Lost
Jospem,2/27/2019,1 min,Draw
Jospem,2/27/2019,1 min,Won
Jospem,2/27/2019,1 min,Lost
Jospem,2/27/2019,1 min,Lost
Jospem,2/27/2019,1 min,Lost
Jospem,2/27/2019,1 min,Lost
Jospem,2/27/2019,1 min,Won
Jospem,2/27/2019,1 min,Lost
Jospem,2/27/2019,1 min,Won
Jospem,2/27/2019,1 min,Won
Jospem,2/27/2019,1 min,Lost
Jospem,2/27/2019,1 min,Won
Jospem,2/27/2019,1 min,Won
Jospem,2/27/2019,1 min,Lost
Jospem,2/25/2019,1 min,Lost
Jospem,2/25/2019,1 min,Won
Jospem,2/25/2019,1 min,Lost
Jospem,2/25/2019,1 min,Won
Jospem,2/25/2019,1 min,Won
Jospem,2/25/2019,1 min,Lost
Jospem,2/25/2019,1 min,Lost
Jospem,2/25/2019,1 min,Lost
Jospem,2/25/2019,1 min,Lost
Jospem,2/25/2019,1 min,Won
Jospem,2/24/2019,1 min,Won
Jospem,2/24/2019,1 min,Lost
Jospem,2/24/2019,1 min,Won
Jospem,2/24/2019,1 min,Won
Jospem,2/24/2019,1 min,Won
Jospem,2/24/2019,1 min,Won
Jospem,2/24/2019,1 min,Lost
Jospem,2/24/2019,1 min,Lost
