player,date,time,result
Mykola-Bortnyk,1/4/2019,30 sec,Won
Mykola-Bortnyk,1/4/2019,30 sec,Won
Mykola-Bortnyk,1/4/2019,30 sec,Lost
Mykola-Bortnyk,1/4/2019,30 sec,Won
Mykola-Bortnyk,1/4/2019,30 sec,Draw
Mykola-Bortnyk,1/4/2019,30 sec,Lost
Mykola-Bortnyk,1/4/2019,30 sec,Won
Mykola-Bortnyk,1/4/2019,30 sec,Won
Mykola-Bortnyk,1/4/2019,30 sec,Won
Mykola-Bortnyk,1/4/2019,30 sec,Won
Mykola-Bortnyk,1/2/2019,1 min,Lost
Mykola-Bortnyk,1/2/2019,1 min,Won
Mykola-Bortnyk,1/2/2019,1 min,Lost
Mykola-Bortnyk,1/2/2019,1 min,Won
Mykola-Bortnyk,1/2/2019,30 sec,Lost
Mykola-Bortnyk,1/2/2019,30 sec,Lost
Mykola-Bortnyk,1/2/2019,30 sec,Won
Mykola-Bortnyk,1/2/2019,30 sec,Won
Mykola-Bortnyk,1/2/2019,30 sec,Won
Mykola-Bortnyk,1/2/2019,1 min,Won
Mykola-Bortnyk,1/2/2019,1 min,Won
Mykola-Bortnyk,1/2/2019,1 min,Won
Mykola-Bortnyk,1/2/2019,1 min,Won
Mykola-Bortnyk,12/30/2018,1 min,Lost
Mykola-Bortnyk,12/30/2018,1 min,Lost
Mykola-Bortnyk,12/30/2018,1 min,Lost
Mykola-Bortnyk,12/30/2018,1 min,Won
Mykola-Bortnyk,12/24/2018,1 min,Lost
Mykola-Bortnyk,12/24/2018,1 min,Lost
Mykola-Bortnyk,12/24/2018,1 min,Won
Mykola-Bortnyk,12/24/2018,1 min,Lost
Mykola-Bortnyk,12/24/2018,1 min,Won
Mykola-Bortnyk,12/24/2018,1 min,Draw
Mykola-Bortnyk,12/24/2018,1 min,Lost
Mykola-Bortnyk,12/24/2018,1 min,Lost
Mykola-Bortnyk,12/24/2018,1 min,Won
Mykola-Bortnyk,12/24/2018,1 min,Won
Mykola-Bortnyk,12/24/2018,1 min,Lost
Mykola-Bortnyk,12/24/2018,1 min,Lost
Mykola-Bortnyk,12/24/2018,1 min,Won
Mykola-Bortnyk,12/24/2018,1 min,Won
Mykola-Bortnyk,12/24/2018,1 min,Lost
Mykola-Bortnyk,12/24/2018,1 min,Lost
Mykola-Bortnyk,12/24/2018,1 min,Lost
Mykola-Bortnyk,12/24/2018,1 min,Draw
Mykola-Bortnyk,12/24/2018,1 min,Lost
Mykola-Bortnyk,12/24/2018,1 min,Lost
Mykola-Bortnyk,12/24/2018,1 min,Lost
Mykola-Bortnyk,12/24/2018,1 min,Won
Mykola-Bortnyk,12/24/2018,30 sec,Won
