player,date,time,result
erichansen,4/3/2019,30 sec,Lost
erichansen,4/3/2019,30 sec,Lost
erichansen,4/3/2019,30 sec,Lost
erichansen,4/3/2019,30 sec,Lost
erichansen,4/3/2019,30 sec,Lost
erichansen,4/3/2019,30 sec,Lost
erichansen,4/3/2019,30 sec,Lost
erichansen,4/3/2019,30 sec,Lost
erichansen,4/3/2019,30 sec,Lost
erichansen,4/3/2019,30 sec,Lost
erichansen,4/3/2019,30 sec,Lost
erichansen,4/3/2019,30 sec,Lost
erichansen,4/3/2019,30 sec,Won
erichansen,4/3/2019,30 sec,Lost
erichansen,4/3/2019,30 sec,Lost
erichansen,4/3/2019,30 sec,Lost
erichansen,4/3/2019,30 sec,Lost
erichansen,4/3/2019,30 sec,Lost
erichansen,4/3/2019,30 sec,Lost
erichansen,4/3/2019,30 sec,Won
erichansen,4/3/2019,30 sec,Lost
erichansen,4/3/2019,30 sec,Lost
erichansen,4/3/2019,30 sec,Lost
erichansen,4/3/2019,30 sec,Lost
erichansen,4/3/2019,30 sec,Lost
erichansen,4/3/2019,30 sec,Lost
erichansen,4/3/2019,30 sec,Lost
erichansen,4/3/2019,30 sec,Lost
erichansen,4/3/2019,30 sec,Lost
erichansen,4/3/2019,30 sec,Lost
erichansen,4/3/2019,30 sec,Lost
erichansen,4/3/2019,30 sec,Lost
erichansen,4/3/2019,30 sec,Won
erichansen,4/3/2019,30 sec,Lost
erichansen,4/3/2019,30 sec,Lost
erichansen,4/3/2019,30 sec,Lost
erichansen,4/3/2019,30 sec,Lost
erichansen,3/29/2019,1 min,Draw
erichansen,3/29/2019,1 min,Won
erichansen,3/29/2019,1 min,Won
erichansen,3/29/2019,1 min,Lost
erichansen,3/29/2019,1 min,Lost
erichansen,3/29/2019,1 min,Won
erichansen,3/29/2019,1 min,Draw
erichansen,3/29/2019,1 min,Won
erichansen,3/29/2019,1 min,Won
erichansen,3/29/2019,1 min,Won
erichansen,3/29/2019,1 min,Draw
erichansen,3/29/2019,1 min,Won
erichansen,3/29/2019,1 min,Won
