player,date,time,result
penguingm1,3/15/2019,30 sec,Won
penguingm1,3/15/2019,30 sec,Draw
penguingm1,3/15/2019,30 sec,Won
penguingm1,3/15/2019,30 sec,Won
penguingm1,3/15/2019,30 sec,Lost
penguingm1,3/15/2019,30 sec,Won
penguingm1,3/15/2019,30 sec,Draw
penguingm1,3/15/2019,30 sec,Won
penguingm1,3/15/2019,30 sec,Lost
penguingm1,3/15/2019,30 sec,Draw
penguingm1,3/8/2019,30 sec,Won
penguingm1,3/8/2019,30 sec,Draw
penguingm1,3/8/2019,30 sec,Won
penguingm1,3/1/2019,30 sec,Lost
penguingm1,3/1/2019,30 sec,Won
penguingm1,2/28/2019,1 min,Draw
penguingm1,2/28/2019,1 min,Lost
penguingm1,2/28/2019,1 min,Lost
penguingm1,2/28/2019,1 min,Lost
penguingm1,2/28/2019,1 min,Lost
penguingm1,2/28/2019,1 min,Lost
penguingm1,2/28/2019,1 min,Lost
penguingm1,2/28/2019,1 min,Lost
penguingm1,2/28/2019,1 min,Lost
penguingm1,2/28/2019,1 min,Lost
penguingm1,2/28/2019,30 sec,Lost
penguingm1,2/28/2019,30 sec,Lost
penguingm1,2/28/2019,30 sec,Won
penguingm1,2/28/2019,30 sec,Won
penguingm1,2/28/2019,30 sec,Won
penguingm1,2/28/2019,30 sec,Won
penguingm1,2/28/2019,30 sec,Lost
penguingm1,2/28/2019,30 sec,Won
penguingm1,2/28/2019,30 sec,Won
penguingm1,2/28/2019,30 sec,Draw
penguingm1,2/28/2019,30 sec,Lost
penguingm1,2/28/2019,30 sec,Lost
penguingm1,2/28/2019,30 sec,Won
penguingm1,2/28/2019,30 sec,Lost
penguingm1,2/28/2019,30 sec,Won
penguingm1,2/28/2019,30 sec,Won
penguingm1,2/28/2019,30 sec,Won
penguingm1,2/28/2019,30 sec,Lost
penguingm1,2/28/2019,30 sec,Won
penguingm1,2/28/2019,30 sec,Won
penguingm1,2/28/2019,30 sec,Won
penguingm1,2/28/2019,30 sec,Won
penguingm1,2/28/2019,30 sec,Lost
penguingm1,2/28/2019,30 sec,Won
penguingm1,2/28/2019,30 sec,Lost
