player,date,time,result
wonderfultime,2/25/2019,1 min,Lost
wonderfultime,2/25/2019,1 min,Lost
wonderfultime,2/25/2019,1 min,Lost
wonderfultime,2/25/2019,1 min,Won
wonderfultime,2/25/2019,1 min,Lost
wonderfultime,2/25/2019,1 min,Won
wonderfultime,2/25/2019,1 min,Won
wonderfultime,2/25/2019,1 min,Lost
wonderfultime,2/25/2019,1 min,Won
wonderfultime,2/25/2019,1 min,Lost
wonderfultime,2/25/2019,1 min,Lost
wonderfultime,2/25/2019,1 min,Lost
wonderfultime,2/25/2019,1 min,Won
wonderfultime,2/25/2019,1 min,Draw
wonderfultime,2/25/2019,1 min,Lost
wonderfultime,2/25/2019,1 min,Won
wonderfultime,2/25/2019,1 min,Lost
wonderfultime,2/25/2019,1 min,Lost
wonderfultime,2/15/2019,1 min,Lost
wonderfultime,2/15/2019,1 min,Lost
wonderfultime,2/15/2019,1 min,Lost
wonderfultime,2/15/2019,1 min,Lost
wonderfultime,2/13/2019,1 min,Draw
wonderfultime,2/13/2019,1 min,Won
wonderfultime,2/13/2019,1 min,Won
wonderfultime,2/13/2019,1 min,Won
wonderfultime,2/13/2019,1 min,Lost
wonderfultime,2/13/2019,1 min,Won
wonderfultime,2/13/2019,1 min,Won
wonderfultime,2/13/2019,1 min,Won
wonderfultime,2/13/2019,1 min,Lost
wonderfultime,2/13/2019,1 min,Won
wonderfultime,2/13/2019,1 min,Won
wonderfultime,2/12/2019,1 min,Draw
wonderfultime,2/12/2019,1 min,Won
wonderfultime,2/12/2019,1 min,Won
wonderfultime,2/12/2019,1 min,Lost
wonderfultime,2/12/2019,1 min,Lost
wonderfultime,2/12/2019,1 min,Lost
wonderfultime,2/12/2019,1 min,Draw
wonderfultime,2/12/2019,1 min,Lost
wonderfultime,2/12/2019,1 min,Won
wonderfultime,2/12/2019,1 min,Won
wonderfultime,2/12/2019,1 min,Draw
wonderfultime,2/12/2019,1 min,Won
wonderfultime,2/12/2019,1 min,Won
wonderfultime,2/12/2019,1 min,Draw
wonderfultime,2/12/2019,1 min,Lost
wonderfultime,2/12/2019,1 min,Draw
wonderfultime,2/12/2019,1 min,Lost
