player,date,time,result
Rafa-Nadal,4/4/2019,1 min,Won
Rafa-Nadal,4/4/2019,1 min,Lost
Rafa-Nadal,4/4/2019,1 min,Lost
Rafa-Nadal,4/4/2019,1 min,Won
Rafa-Nadal,4/4/2019,1 min,Won
Rafa-Nadal,4/4/2019,1 min,Won
Rafa-Nadal,4/4/2019,1 min,Lost
Rafa-Nadal,4/4/2019,1 min,Draw
Rafa-Nadal,4/4/2019,1 min,Lost
Rafa-Nadal,4/4/2019,1 min,Won
Rafa-Nadal,4/4/2019,1 min,Won
Rafa-Nadal,4/4/2019,1 min,Lost
Rafa-Nadal,4/4/2019,1 min,Won
Rafa-Nadal,4/4/2019,1 min,Won
Rafa-Nadal,4/4/2019,1 min,Lost
Rafa-Nadal,4/4/2019,1 min,Won
Rafa-Nadal,4/4/2019,1 min,Won
Rafa-Nadal,4/4/2019,1 min,Lost
Rafa-Nadal,4/4/2019,1 min,Lost
Rafa-Nadal,4/4/2019,1 min,Lost
Rafa-Nadal,4/4/2019,1 min,Won
Rafa-Nadal,4/4/2019,1 min,Won
Rafa-Nadal,4/4/2019,1 min,Draw
Rafa-Nadal,4/4/2019,1 min,Won
Rafa-Nadal,4/4/2019,1 min,Won
Rafa-Nadal,4/3/2019,1 min,Draw
Rafa-Nadal,4/3/2019,1 min,Lost
Rafa-Nadal,4/3/2019,1 min,Lost
Rafa-Nadal,4/3/2019,1 min,Lost
Rafa-Nadal,4/3/2019,1 min,Won
Rafa-Nadal,4/3/2019,1 min,Won
Rafa-Nadal,4/3/2019,1 min,Lost
Rafa-Nadal,4/3/2019,1 min,Won
Rafa-Nadal,4/3/2019,1 min,Lost
Rafa-Nadal,4/3/2019,1 min,Lost
Rafa-Nadal,4/3/2019,1 min,Won
Rafa-Nadal,4/3/2019,1 min,Won
Rafa-Nadal,4/3/2019,1 min,Won
Rafa-Nadal,4/3/2019,1 min,Won
Rafa-Nadal,4/3/2019,1 min,Lost
Rafa-Nadal,4/3/2019,1 min,Lost
Rafa-Nadal,4/3/2019,1 min,Won
Rafa-Nadal,4/3/2019,1 min,Won
Rafa-Nadal,3/29/2019,1 min,Lost
Rafa-Nadal,3/29/2019,1 min,Lost
Rafa-Nadal,3/29/2019,1 min,Won
Rafa-Nadal,3/29/2019,1 min,Won
Rafa-Nadal,3/29/2019,1 min,Won
Rafa-Nadal,3/29/2019,1 min,Won
Rafa-Nadal,3/29/2019,1 min,Won
