player,date,time,result
samhawkins,4/4/2018,1 min,Won
samhawkins,4/4/2018,1 min,Won
samhawkins,4/4/2018,1 min,Lost
samhawkins,4/4/2018,1 min,Lost
samhawkins,4/4/2018,1 min,Won
samhawkins,4/4/2018,1 min,Won
samhawkins,4/4/2018,1 min,Won
samhawkins,4/4/2018,1 min,Lost
samhawkins,4/4/2018,1 min,Won
samhawkins,4/4/2018,1 min,Won
samhawkins,4/4/2018,1 min,Lost
samhawkins,4/4/2018,1 min,Won
samhawkins,4/4/2018,1 min,Won
samhawkins,4/4/2018,1 min,Won
samhawkins,4/4/2018,1 min,Lost
samhawkins,4/4/2018,1 min,Won
samhawkins,4/4/2018,1 min,Won
samhawkins,4/4/2018,1 min,Won
samhawkins,4/4/2018,1 min,Won
samhawkins,4/4/2018,1 min,Won
samhawkins,4/4/2018,1 min,Won
samhawkins,4/4/2018,1 min,Lost
samhawkins,4/4/2018,1 min,Won
samhawkins,4/4/2018,1 min,Lost
samhawkins,4/4/2018,1 min,Won
samhawkins,4/4/2018,1 min,Lost
samhawkins,4/4/2018,1 min,Won
samhawkins,4/4/2018,1 min,Won
samhawkins,4/4/2018,1 min,Lost
samhawkins,4/4/2018,1 min,Won
samhawkins,4/4/2018,1 min,Won
samhawkins,4/4/2018,1 min,Lost
samhawkins,4/4/2018,1 min,Lost
samhawkins,4/4/2018,1 min,Won
samhawkins,4/4/2018,1 min,Won
samhawkins,4/4/2018,1 min,Won
samhawkins,4/4/2018,1 min,Lost
samhawkins,4/4/2018,1 min,Lost
samhawkins,3/28/2018,1 min,Won
samhawkins,3/28/2018,1 min,Won
samhawkins,3/28/2018,1 min,Won
samhawkins,3/28/2018,1 min,Won
samhawkins,3/28/2018,1 min,Won
samhawkins,3/28/2018,1 min,Lost
samhawkins,3/28/2018,1 min,Lost
samhawkins,3/28/2018,1 min,Won
samhawkins,3/28/2018,1 min,Won
samhawkins,3/28/2018,1 min,Lost
samhawkins,3/28/2018,1 min,Won
samhawkins,3/28/2018,1 min,Won
