player,date,time,result
GMSrinath,2/4/2019,30 sec,Won
GMSrinath,2/4/2019,30 sec,Lost
GMSrinath,2/4/2019,30 sec,Won
GMSrinath,2/4/2019,30 sec,Won
GMSrinath,2/4/2019,30 sec,Lost
GMSrinath,2/4/2019,30 sec,Lost
GMSrinath,2/4/2019,30 sec,Lost
GMSrinath,2/4/2019,30 sec,Draw
GMSrinath,2/4/2019,30 sec,Lost
GMSrinath,2/4/2019,30 sec,Lost
GMSrinath,2/4/2019,30 sec,Lost
GMSrinath,2/4/2019,30 sec,Lost
GMSrinath,2/4/2019,30 sec,Lost
GMSrinath,2/4/2019,30 sec,Lost
GMSrinath,2/4/2019,30 sec,Lost
GMSrinath,2/4/2019,30 sec,Lost
GMSrinath,1/28/2019,1 min,Lost
GMSrinath,1/28/2019,1 min,Lost
GMSrinath,1/28/2019,1 min,Won
GMSrinath,1/28/2019,1 min,Lost
GMSrinath,1/28/2019,1 min,Lost
GMSrinath,1/28/2019,1 min,Lost
GMSrinath,1/28/2019,1 min,Won
GMSrinath,1/28/2019,1 min,Won
GMSrinath,1/28/2019,1 min,Lost
GMSrinath,1/28/2019,1 min,Won
GMSrinath,1/28/2019,1 min,Lost
GMSrinath,1/28/2019,1 min,Won
GMSrinath,1/28/2019,1 min,Won
GMSrinath,1/28/2019,1 min,Lost
GMSrinath,1/28/2019,1 min,Lost
GMSrinath,1/26/2019,1 min,Lost
GMSrinath,1/26/2019,1 min,Lost
GMSrinath,1/26/2019,1 min,Lost
GMSrinath,1/26/2019,1 min,Won
GMSrinath,1/26/2019,1 min,Lost
GMSrinath,1/26/2019,1 min,Lost
GMSrinath,1/26/2019,1 min,Lost
GMSrinath,1/26/2019,1 min,Won
GMSrinath,1/26/2019,1 min,Draw
GMSrinath,1/26/2019,1 min,Lost
GMSrinath,1/26/2019,30 sec,Won
GMSrinath,1/22/2019,1 min,Lost
GMSrinath,1/22/2019,1 min,Lost
GMSrinath,1/22/2019,1 min,Won
GMSrinath,1/22/2019,1 min,Won
GMSrinath,1/22/2019,1 min,Won
GMSrinath,1/22/2019,1 min,Lost
GMSrinath,1/22/2019,1 min,Won
GMSrinath,1/22/2019,1 min,Won
