player,date,time,result
spectralsoul,2/23/2019,1 min,Draw
spectralsoul,2/23/2019,1 min,Won
spectralsoul,2/23/2019,1 min,Lost
spectralsoul,2/23/2019,1 min,Lost
spectralsoul,2/23/2019,1 min,Won
spectralsoul,2/23/2019,1 min,Draw
spectralsoul,2/23/2019,1 min,Won
spectralsoul,2/23/2019,1 min,Won
spectralsoul,2/23/2019,1 min,Lost
spectralsoul,2/23/2019,1 min,Lost
spectralsoul,2/22/2019,1 min,Won
spectralsoul,2/22/2019,1 min,Lost
spectralsoul,2/22/2019,1 min,Lost
spectralsoul,2/22/2019,1 min,Lost
spectralsoul,2/22/2019,1 min,Lost
spectralsoul,2/22/2019,1 min,Won
spectralsoul,2/22/2019,1 min,Lost
spectralsoul,2/22/2019,1 min,Lost
spectralsoul,2/22/2019,1 min,Lost
spectralsoul,2/22/2019,1 min,Lost
spectralsoul,2/22/2019,1 min,Lost
spectralsoul,2/22/2019,1 min,Lost
spectralsoul,2/22/2019,1 min,Lost
spectralsoul,2/22/2019,1 min,Won
spectralsoul,2/17/2019,1 min,Lost
spectralsoul,2/9/2019,1 min,Won
spectralsoul,2/9/2019,1 min,Won
spectralsoul,2/9/2019,1 min,Won
spectralsoul,2/9/2019,1 min,Lost
spectralsoul,2/9/2019,1 min,Lost
spectralsoul,2/9/2019,1 min,Won
spectralsoul,2/9/2019,1 min,Lost
spectralsoul,2/9/2019,1 min,Won
spectralsoul,1/29/2019,1 min,Draw
spectralsoul,1/19/2019,1 min,Won
spectralsoul,1/19/2019,1 min,Lost
spectralsoul,1/19/2019,1 min,Won
spectralsoul,1/19/2019,1 min,Won
spectralsoul,1/18/2019,1 min,Won
spectralsoul,1/18/2019,1 min,Lost
spectralsoul,1/7/2019,1 min,Won
spectralsoul,1/7/2019,1 min,Won
spectralsoul,1/7/2019,1 min,Won
spectralsoul,1/7/2019,1 min,Draw
spectralsoul,12/27/2018,1 min,Lost
spectralsoul,12/27/2018,1 min,Won
spectralsoul,12/27/2018,1 min,Won
spectralsoul,12/27/2018,1 min,Won
spectralsoul,12/27/2018,1 min,Lost
spectralsoul,12/26/2018,1 min,Won
