player,date,time,result
Micki-taryan,4/7/2019,30 sec,Lost
Micki-taryan,4/7/2019,30 sec,Won
Micki-taryan,4/7/2019,30 sec,Won
Micki-taryan,4/7/2019,30 sec,Draw
Micki-taryan,4/7/2019,30 sec,Won
Micki-taryan,4/7/2019,30 sec,Lost
Micki-taryan,4/7/2019,30 sec,Won
Micki-taryan,4/7/2019,30 sec,Won
Micki-taryan,4/7/2019,30 sec,Won
Micki-taryan,4/7/2019,30 sec,Won
Micki-taryan,4/7/2019,30 sec,Won
Micki-taryan,4/7/2019,30 sec,Won
Micki-taryan,4/7/2019,30 sec,Lost
Micki-taryan,4/7/2019,30 sec,Won
Micki-taryan,4/7/2019,30 sec,Won
Micki-taryan,4/7/2019,30 sec,Lost
Micki-taryan,4/7/2019,30 sec,Lost
Micki-taryan,4/7/2019,30 sec,Lost
Micki-taryan,4/7/2019,30 sec,Won
Micki-taryan,4/7/2019,30 sec,Won
Micki-taryan,4/7/2019,30 sec,Lost
Micki-taryan,4/7/2019,30 sec,Won
Micki-taryan,4/7/2019,30 sec,Lost
Micki-taryan,4/7/2019,30 sec,Won
Micki-taryan,4/7/2019,30 sec,Lost
Micki-taryan,4/7/2019,30 sec,Draw
Micki-taryan,4/7/2019,30 sec,Won
Micki-taryan,4/7/2019,30 sec,Lost
Micki-taryan,4/7/2019,30 sec,Lost
Micki-taryan,4/7/2019,30 sec,Lost
Micki-taryan,4/7/2019,30 sec,Won
Micki-taryan,4/7/2019,30 sec,Lost
Micki-taryan,4/7/2019,30 sec,Lost
Micki-taryan,4/7/2019,30 sec,Won
Micki-taryan,4/7/2019,30 sec,Won
Micki-taryan,4/7/2019,30 sec,Won
Micki-taryan,4/7/2019,30 sec,Won
Micki-taryan,4/7/2019,30 sec,Won
Micki-taryan,4/7/2019,30 sec,Won
Micki-taryan,4/7/2019,30 sec,Won
Micki-taryan,4/7/2019,30 sec,Won
Micki-taryan,4/7/2019,30 sec,Won
Micki-taryan,4/7/2019,30 sec,Won
Micki-taryan,4/6/2019,30 sec,Lost
Micki-taryan,4/6/2019,30 sec,Lost
Micki-taryan,4/6/2019,30 sec,Lost
Micki-taryan,4/6/2019,30 sec,Lost
Micki-taryan,4/6/2019,30 sec,Lost
Micki-taryan,4/6/2019,30 sec,Won
Micki-taryan,4/6/2019,30 sec,Won
