player,date,time,result
LOVEVAE,9/18/2018,1 min,Won
LOVEVAE,9/18/2018,1 min,Won
LOVEVAE,9/18/2018,1 min,Won
LOVEVAE,9/18/2018,1 min,Won
LOVEVAE,9/18/2018,1 min,Won
LOVEVAE,9/18/2018,1 min,Won
LOVEVAE,9/18/2018,1 min,Lost
LOVEVAE,9/18/2018,1 min,Won
LOVEVAE,9/18/2018,1 min,Won
LOVEVAE,9/18/2018,1 min,Lost
LOVEVAE,9/18/2018,30 sec,Lost
LOVEVAE,9/18/2018,30 sec,Lost
LOVEVAE,9/18/2018,30 sec,Lost
LOVEVAE,9/18/2018,30 sec,Lost
LOVEVAE,9/18/2018,30 sec,Lost
LOVEVAE,9/18/2018,30 sec,Draw
LOVEVAE,9/18/2018,30 sec,Lost
LOVEVAE,9/18/2018,1 min,Draw
LOVEVAE,9/18/2018,1 min,Lost
LOVEVAE,9/18/2018,1 min,Draw
LOVEVAE,9/18/2018,1 min,Lost
LOVEVAE,7/31/2018,1 min,Lost
LOVEVAE,7/31/2018,1 min,Lost
LOVEVAE,7/31/2018,1 min,Won
LOVEVAE,7/31/2018,1 min,Won
LOVEVAE,7/31/2018,1 min,Lost
LOVEVAE,7/31/2018,1 min,Lost
LOVEVAE,7/31/2018,1 min,Lost
LOVEVAE,7/31/2018,1 min,Lost
LOVEVAE,7/30/2018,1|1,Won
LOVEVAE,7/30/2018,1|1,Won
LOVEVAE,7/30/2018,1|1,Lost
LOVEVAE,7/30/2018,1|1,Draw
LOVEVAE,7/30/2018,1|1,Lost
LOVEVAE,7/30/2018,1|1,Draw
LOVEVAE,7/30/2018,1|1,Lost
LOVEVAE,7/30/2018,1|1,Won
LOVEVAE,7/30/2018,1|1,Won
LOVEVAE,7/24/2018,1 min,Won
LOVEVAE,7/24/2018,1 min,Won
LOVEVAE,7/24/2018,1 min,Won
LOVEVAE,7/24/2018,1 min,Won
LOVEVAE,7/24/2018,1 min,Won
LOVEVAE,7/24/2018,1 min,Won
LOVEVAE,7/24/2018,1 min,Won
LOVEVAE,7/24/2018,1 min,Won
LOVEVAE,7/24/2018,1 min,Won
LOVEVAE,7/24/2018,1 min,Won
LOVEVAE,7/23/2018,1 min,Won
LOVEVAE,7/23/2018,1 min,Lost
