player,date,time,result
want2lose,9/15/2018,1 min,Won
want2lose,9/15/2018,1 min,Won
want2lose,9/15/2018,1 min,Lost
want2lose,9/15/2018,1 min,Won
want2lose,9/15/2018,1 min,Won
want2lose,9/15/2018,1 min,Won
want2lose,9/15/2018,1 min,Lost
want2lose,9/15/2018,1 min,Won
want2lose,9/15/2018,1 min,Won
want2lose,9/9/2018,1 min,Lost
want2lose,9/9/2018,1 min,Lost
want2lose,9/9/2018,1 min,Lost
want2lose,9/1/2018,1 min,Lost
want2lose,9/1/2018,1 min,Draw
want2lose,9/1/2018,1 min,Won
want2lose,9/1/2018,1 min,Lost
want2lose,9/1/2018,1 min,Lost
want2lose,8/31/2018,1 min,Won
want2lose,8/31/2018,1 min,Lost
want2lose,8/31/2018,1 min,Lost
want2lose,8/31/2018,1 min,Lost
want2lose,8/31/2018,1 min,Won
want2lose,8/31/2018,1 min,Won
want2lose,7/28/2018,1 min,Won
want2lose,6/29/2018,1 min,Lost
want2lose,6/28/2018,1 min,Lost
want2lose,6/28/2018,1 min,Won
want2lose,6/28/2018,1 min,Lost
want2lose,6/28/2018,1 min,Lost
want2lose,6/28/2018,1 min,Won
want2lose,6/28/2018,1 min,Won
want2lose,6/28/2018,1 min,Won
want2lose,6/28/2018,1 min,Won
want2lose,6/28/2018,1 min,Lost
want2lose,6/28/2018,1 min,Won
want2lose,6/28/2018,1 min,Lost
want2lose,6/28/2018,1 min,Lost
want2lose,6/28/2018,1 min,Won
want2lose,6/28/2018,1 min,Won
want2lose,6/28/2018,1 min,Lost
want2lose,6/28/2018,1 min,Won
want2lose,6/28/2018,1 min,Won
want2lose,6/28/2018,1 min,Won
want2lose,6/28/2018,1 min,Won
want2lose,6/28/2018,1 min,Lost
want2lose,6/28/2018,1 min,Lost
want2lose,6/28/2018,1 min,Draw
want2lose,6/28/2018,1 min,Won
want2lose,6/28/2018,1 min,Won
want2lose,6/28/2018,1 min,Won
