player,date,time,result
Mykola-Bortnyk,4/3/2019,1 min,Draw
Mykola-Bortnyk,4/3/2019,1 min,Lost
Mykola-Bortnyk,4/3/2019,1 min,Lost
Mykola-Bortnyk,4/3/2019,1 min,Won
Mykola-Bortnyk,4/3/2019,1 min,Lost
Mykola-Bortnyk,4/3/2019,1 min,Won
Mykola-Bortnyk,4/1/2019,30 sec,Draw
Mykola-Bortnyk,4/1/2019,30 sec,Won
Mykola-Bortnyk,4/1/2019,30 sec,Lost
Mykola-Bortnyk,4/1/2019,30 sec,Won
Mykola-Bortnyk,4/1/2019,30 sec,Lost
Mykola-Bortnyk,4/1/2019,30 sec,Won
Mykola-Bortnyk,4/1/2019,30 sec,Lost
Mykola-Bortnyk,4/1/2019,30 sec,Lost
Mykola-Bortnyk,4/1/2019,30 sec,Won
Mykola-Bortnyk,4/1/2019,30 sec,Won
Mykola-Bortnyk,4/1/2019,30 sec,Lost
Mykola-Bortnyk,3/30/2019,1 min,Lost
Mykola-Bortnyk,3/28/2019,1 min,Lost
Mykola-Bortnyk,3/28/2019,1 min,Lost
Mykola-Bortnyk,3/28/2019,1 min,Won
Mykola-Bortnyk,3/25/2019,1 min,Lost
Mykola-Bortnyk,3/25/2019,1 min,Lost
Mykola-Bortnyk,3/25/2019,1 min,Won
Mykola-Bortnyk,3/25/2019,1 min,Won
Mykola-Bortnyk,3/12/2019,1 min,Won
Mykola-Bortnyk,3/9/2019,1 min,Draw
Mykola-Bortnyk,3/9/2019,1 min,Lost
Mykola-Bortnyk,3/6/2019,1 min,Won
Mykola-Bortnyk,3/6/2019,1 min,Won
Mykola-Bortnyk,3/6/2019,1 min,Won
Mykola-Bortnyk,2/26/2019,1 min,Won
Mykola-Bortnyk,2/26/2019,1 min,Won
Mykola-Bortnyk,2/26/2019,1 min,Won
Mykola-Bortnyk,2/26/2019,1 min,Won
Mykola-Bortnyk,2/26/2019,1 min,Lost
Mykola-Bortnyk,2/26/2019,1 min,Won
Mykola-Bortnyk,2/26/2019,1 min,Draw
Mykola-Bortnyk,2/26/2019,1 min,Won
Mykola-Bortnyk,2/26/2019,1 min,Lost
Mykola-Bortnyk,2/26/2019,1 min,Draw
Mykola-Bortnyk,2/26/2019,1 min,Lost
Mykola-Bortnyk,2/25/2019,30 sec,Lost
Mykola-Bortnyk,2/25/2019,30 sec,Lost
Mykola-Bortnyk,2/25/2019,30 sec,Won
Mykola-Bortnyk,2/25/2019,30 sec,Lost
Mykola-Bortnyk,2/25/2019,30 sec,Won
Mykola-Bortnyk,2/25/2019,30 sec,Won
Mykola-Bortnyk,2/13/2019,1 min,Lost
Mykola-Bortnyk,2/13/2019,1 min,Won
