player,date,time,result
Msb2,11/2/2018,1 min,Lost
Msb2,11/2/2018,1 min,Won
Msb2,11/1/2018,1 min,Won
Msb2,11/1/2018,1 min,Won
Msb2,11/1/2018,1 min,Draw
Msb2,11/1/2018,1 min,Lost
Msb2,11/1/2018,1 min,Won
Msb2,10/31/2018,30 sec,Lost
Msb2,10/31/2018,30 sec,Won
Msb2,10/31/2018,30 sec,Won
Msb2,10/31/2018,30 sec,Lost
Msb2,10/31/2018,30 sec,Lost
Msb2,10/31/2018,30 sec,Lost
Msb2,10/31/2018,30 sec,Lost
Msb2,9/2/2018,1 min,Lost
Msb2,9/2/2018,1 min,Won
Msb2,9/2/2018,1 min,Won
Msb2,9/2/2018,1 min,Lost
Msb2,9/2/2018,1 min,Draw
Msb2,9/2/2018,1 min,Won
Msb2,9/2/2018,1 min,Won
Msb2,8/31/2018,1 min,Lost
Msb2,8/31/2018,1 min,Won
Msb2,8/31/2018,1 min,Lost
Msb2,8/31/2018,1 min,Won
Msb2,8/31/2018,1 min,Won
Msb2,8/31/2018,1 min,Lost
Msb2,8/31/2018,1 min,Won
Msb2,8/31/2018,1 min,Won
Msb2,7/5/2018,1|1,Lost
Msb2,7/5/2018,1|1,Draw
Msb2,7/5/2018,1|1,Won
Msb2,7/5/2018,1|1,Lost
Msb2,6/29/2018,1 min,Won
Msb2,6/29/2018,1 min,Won
Msb2,6/29/2018,1 min,Won
Msb2,6/29/2018,1 min,Draw
Msb2,5/22/2018,1 min,Lost
Msb2,5/22/2018,1 min,Lost
Msb2,1/3/2018,1 min,Lost
Msb2,1/3/2018,1 min,Won
Msb2,12/17/2017,1 min,Lost
Msb2,12/17/2017,1 min,Lost
Msb2,12/17/2017,1 min,Won
Msb2,12/17/2017,1 min,Won
Msb2,10/18/2017,1 min,Won
Msb2,10/18/2017,1 min,Won
Msb2,10/18/2017,1 min,Won
Msb2,10/18/2017,1 min,Draw
Msb2,10/18/2017,1 min,Lost
