player,date,time,result
gmjlh,3/21/2019,1 min,Won
gmjlh,3/21/2019,1 min,Won
gmjlh,3/21/2019,1 min,Won
gmjlh,3/21/2019,1 min,Won
gmjlh,3/21/2019,1 min,Won
gmjlh,3/21/2019,1 min,Won
gmjlh,3/21/2019,1 min,Won
gmjlh,3/21/2019,1 min,Won
gmjlh,3/21/2019,1 min,Lost
gmjlh,3/21/2019,1 min,Lost
gmjlh,3/21/2019,1 min,Lost
gmjlh,3/21/2019,1 min,Lost
gmjlh,3/21/2019,1 min,Lost
gmjlh,3/21/2019,1 min,Won
gmjlh,3/21/2019,1 min,Won
gmjlh,3/21/2019,1 min,Won
gmjlh,3/21/2019,1 min,Lost
gmjlh,3/21/2019,1 min,Draw
gmjlh,3/21/2019,1 min,Draw
gmjlh,3/21/2019,1 min,Won
gmjlh,3/21/2019,1 min,Draw
gmjlh,3/21/2019,1 min,Won
gmjlh,3/21/2019,1 min,Lost
gmjlh,3/21/2019,1 min,Lost
gmjlh,3/21/2019,1 min,Won
gmjlh,3/21/2019,1 min,Won
gmjlh,3/21/2019,1 min,Won
gmjlh,3/21/2019,1 min,Won
gmjlh,3/21/2019,1 min,Lost
gmjlh,3/21/2019,1 min,Won
gmjlh,3/21/2019,1 min,Won
gmjlh,3/21/2019,1 min,Won
gmjlh,3/21/2019,1 min,Lost
gmjlh,3/21/2019,1 min,Lost
gmjlh,3/21/2019,1 min,Lost
gmjlh,3/21/2019,1 min,Lost
gmjlh,3/21/2019,1 min,Lost
gmjlh,3/21/2019,1 min,Lost
gmjlh,3/21/2019,1 min,Won
gmjlh,3/21/2019,1 min,Lost
gmjlh,3/21/2019,1 min,Won
gmjlh,3/21/2019,1 min,Won
gmjlh,3/21/2019,1 min,Lost
gmjlh,3/15/2019,1 min,Won
gmjlh,3/15/2019,1 min,Won
gmjlh,3/15/2019,1 min,Won
gmjlh,3/15/2019,1 min,Won
gmjlh,3/14/2019,1 min,Won
gmjlh,3/14/2019,1 min,Won
gmjlh,3/14/2019,1 min,Won
