player,date,time,result
Illingworth,4/7/2019,30 sec,Lost
Illingworth,4/7/2019,1 min,Lost
Illingworth,4/2/2019,1 min,Won
Illingworth,4/2/2019,1 min,Won
Illingworth,3/31/2019,1 min,Lost
Illingworth,3/31/2019,1 min,Won
Illingworth,3/31/2019,1 min,Won
Illingworth,3/31/2019,30 sec,Won
Illingworth,3/31/2019,1 min,Lost
Illingworth,3/31/2019,1 min,Won
Illingworth,3/31/2019,1 min,Won
Illingworth,3/31/2019,1 min,Won
Illingworth,3/31/2019,1 min,Won
Illingworth,3/31/2019,1 min,Draw
Illingworth,3/31/2019,1 min,Won
Illingworth,3/31/2019,1 min,Won
Illingworth,3/31/2019,1 min,Lost
Illingworth,3/31/2019,1 min,Won
Illingworth,3/30/2019,1 min,Won
Illingworth,3/29/2019,1 min,Won
Illingworth,3/29/2019,1 min,Won
Illingworth,3/29/2019,1 min,Won
Illingworth,3/29/2019,1 min,Won
Illingworth,3/29/2019,1 min,Won
Illingworth,3/29/2019,1 min,Won
Illingworth,3/29/2019,1 min,Won
Illingworth,3/28/2019,1 min,Lost
Illingworth,3/27/2019,1 min,Won
Illingworth,3/23/2019,1 min,Lost
Illingworth,3/16/2019,1 min,Lost
Illingworth,3/13/2019,1 min,Lost
Illingworth,3/13/2019,1 min,Draw
Illingworth,3/13/2019,1 min,Won
Illingworth,3/12/2019,1 min,Won
Illingworth,3/11/2019,1 min,Lost
Illingworth,3/11/2019,1 min,Won
Illingworth,3/11/2019,1 min,Won
Illingworth,3/11/2019,1 min,Draw
Illingworth,3/11/2019,1 min,Draw
Illingworth,3/11/2019,1 min,Won
Illingworth,3/6/2019,1 min,Won
Illingworth,3/4/2019,1 min,Won
Illingworth,3/3/2019,1 min,Won
Illingworth,3/3/2019,1 min,Won
Illingworth,3/3/2019,30 sec,Won
Illingworth,3/3/2019,1 min,Won
Illingworth,3/3/2019,1 min,Won
Illingworth,3/3/2019,1 min,Won
Illingworth,3/1/2019,1 min,Won
Illingworth,2/28/2019,1 min,Won
