player,date,time,result
Genghis_K,2/4/2019,30 sec,Won
Genghis_K,2/4/2019,30 sec,Draw
Genghis_K,2/4/2019,30 sec,Won
Genghis_K,2/4/2019,30 sec,Won
Genghis_K,2/4/2019,1 min,Won
Genghis_K,1/29/2019,1 min,Lost
Genghis_K,1/29/2019,1 min,Lost
Genghis_K,1/29/2019,1 min,Draw
Genghis_K,1/29/2019,1 min,Won
Genghis_K,1/29/2019,1 min,Lost
Genghis_K,1/29/2019,1 min,Won
Genghis_K,1/29/2019,1 min,Won
Genghis_K,1/29/2019,1 min,Lost
Genghis_K,1/29/2019,1 min,Won
Genghis_K,1/29/2019,1 min,Won
Genghis_K,1/29/2019,1 min,Draw
Genghis_K,1/29/2019,1 min,Lost
Genghis_K,1/29/2019,1 min,Lost
Genghis_K,1/29/2019,1 min,Won
Genghis_K,1/29/2019,1 min,Lost
Genghis_K,1/29/2019,1 min,Won
Genghis_K,1/29/2019,1 min,Won
Genghis_K,1/29/2019,1 min,Lost
Genghis_K,1/29/2019,1 min,Won
Genghis_K,1/29/2019,1 min,Lost
Genghis_K,1/29/2019,1 min,Draw
Genghis_K,1/29/2019,1 min,Won
Genghis_K,1/29/2019,1 min,Won
Genghis_K,1/29/2019,1 min,Lost
Genghis_K,1/29/2019,1 min,Won
Genghis_K,1/29/2019,1 min,Won
Genghis_K,1/29/2019,1 min,Draw
Genghis_K,1/29/2019,1 min,Draw
Genghis_K,1/29/2019,1 min,Draw
Genghis_K,1/29/2019,1 min,Won
Genghis_K,1/29/2019,1 min,Won
Genghis_K,1/29/2019,1 min,Lost
Genghis_K,1/29/2019,1 min,Lost
Genghis_K,1/29/2019,1 min,Lost
Genghis_K,1/28/2019,1 min,Lost
Genghis_K,1/28/2019,1 min,Won
Genghis_K,1/28/2019,1 min,Lost
Genghis_K,1/28/2019,1 min,Lost
Genghis_K,1/28/2019,1 min,Lost
Genghis_K,1/28/2019,1 min,Draw
Genghis_K,1/28/2019,1 min,Lost
Genghis_K,1/28/2019,1 min,Draw
Genghis_K,1/28/2019,1 min,Won
Genghis_K,1/28/2019,1 min,Won
Genghis_K,1/28/2019,1 min,Lost
