player,date,time,result
Arabicfalcon,4/7/2019,1 min,Lost
Arabicfalcon,4/7/2019,1 min,Lost
Arabicfalcon,4/7/2019,1 min,Lost
Arabicfalcon,4/7/2019,1 min,Lost
Arabicfalcon,4/7/2019,1 min,Lost
Arabicfalcon,4/7/2019,1 min,Lost
Arabicfalcon,4/7/2019,1 min,Lost
Arabicfalcon,4/7/2019,1 min,Lost
Arabicfalcon,4/7/2019,1 min,Won
Arabicfalcon,4/7/2019,1 min,Lost
Arabicfalcon,4/7/2019,1 min,Lost
Arabicfalcon,4/7/2019,1 min,Lost
Arabicfalcon,4/7/2019,1 min,Lost
Arabicfalcon,4/7/2019,1 min,Lost
Arabicfalcon,4/7/2019,1 min,Lost
Arabicfalcon,4/7/2019,1 min,Lost
Arabicfalcon,4/7/2019,1 min,Won
Arabicfalcon,4/7/2019,1 min,Won
Arabicfalcon,4/7/2019,1 min,Won
Arabicfalcon,4/7/2019,1 min,Lost
Arabicfalcon,4/7/2019,1 min,Won
Arabicfalcon,4/7/2019,1 min,Lost
Arabicfalcon,4/7/2019,1 min,Won
Arabicfalcon,4/7/2019,1 min,Won
Arabicfalcon,4/7/2019,1 min,Lost
Arabicfalcon,4/7/2019,1 min,Lost
Arabicfalcon,4/7/2019,1 min,Won
Arabicfalcon,4/7/2019,1 min,Lost
Arabicfalcon,4/7/2019,1 min,Lost
Arabicfalcon,4/7/2019,1 min,Won
Arabicfalcon,4/7/2019,1 min,Lost
Arabicfalcon,4/7/2019,1 min,Lost
Arabicfalcon,4/7/2019,1 min,Won
Arabicfalcon,4/7/2019,1 min,Lost
Arabicfalcon,4/7/2019,1 min,Lost
Arabicfalcon,4/7/2019,1 min,Won
Arabicfalcon,4/7/2019,1 min,Lost
Arabicfalcon,4/7/2019,1 min,Lost
Arabicfalcon,4/7/2019,1 min,Lost
Arabicfalcon,4/7/2019,1 min,Won
Arabicfalcon,4/7/2019,1 min,Won
Arabicfalcon,4/7/2019,1 min,Won
Arabicfalcon,4/7/2019,1 min,Won
Arabicfalcon,4/7/2019,1 min,Lost
Arabicfalcon,4/7/2019,1 min,Won
Arabicfalcon,4/6/2019,1 min,Lost
Arabicfalcon,4/6/2019,1 min,Lost
Arabicfalcon,4/6/2019,1 min,Won
Arabicfalcon,4/6/2019,1 min,Won
Arabicfalcon,4/6/2019,1 min,Won
