player,date,time,result
kleinebeer98,1/10/2019,30 sec,Won
kleinebeer98,1/10/2019,30 sec,Lost
kleinebeer98,1/9/2019,30 sec,Won
kleinebeer98,1/9/2019,30 sec,Lost
kleinebeer98,1/9/2019,30 sec,Lost
kleinebeer98,1/9/2019,30 sec,Won
kleinebeer98,1/9/2019,30 sec,Lost
kleinebeer98,1/9/2019,30 sec,Won
kleinebeer98,1/9/2019,30 sec,Won
kleinebeer98,1/9/2019,30 sec,Won
kleinebeer98,1/9/2019,30 sec,Lost
kleinebeer98,1/9/2019,30 sec,Won
kleinebeer98,1/9/2019,30 sec,Lost
kleinebeer98,1/9/2019,30 sec,Won
kleinebeer98,1/9/2019,30 sec,Lost
kleinebeer98,1/9/2019,30 sec,Lost
kleinebeer98,1/9/2019,30 sec,Won
kleinebeer98,1/9/2019,30 sec,Won
kleinebeer98,1/9/2019,30 sec,Lost
kleinebeer98,1/9/2019,30 sec,Draw
kleinebeer98,1/9/2019,30 sec,Won
kleinebeer98,1/9/2019,30 sec,Lost
kleinebeer98,1/9/2019,30 sec,Lost
kleinebeer98,1/9/2019,30 sec,Won
kleinebeer98,1/9/2019,30 sec,Lost
kleinebeer98,1/9/2019,30 sec,Won
kleinebeer98,1/9/2019,30 sec,Won
kleinebeer98,1/9/2019,30 sec,Won
kleinebeer98,12/21/2018,30 sec,Won
kleinebeer98,12/21/2018,30 sec,Won
kleinebeer98,12/21/2018,30 sec,Won
kleinebeer98,12/21/2018,30 sec,Won
kleinebeer98,12/21/2018,30 sec,Won
kleinebeer98,12/21/2018,30 sec,Won
kleinebeer98,12/21/2018,30 sec,Won
kleinebeer98,12/17/2018,30 sec,Won
kleinebeer98,12/17/2018,30 sec,Won
kleinebeer98,12/17/2018,30 sec,Won
kleinebeer98,12/17/2018,30 sec,Won
kleinebeer98,12/17/2018,30 sec,Won
kleinebeer98,12/17/2018,30 sec,Won
kleinebeer98,12/17/2018,30 sec,Won
kleinebeer98,12/17/2018,30 sec,Won
kleinebeer98,12/17/2018,30 sec,Won
kleinebeer98,12/17/2018,30 sec,Won
kleinebeer98,12/17/2018,30 sec,Won
kleinebeer98,12/17/2018,30 sec,Won
kleinebeer98,12/17/2018,30 sec,Won
kleinebeer98,12/17/2018,30 sec,Lost
kleinebeer98,12/17/2018,30 sec,Won
