player,date,time,result
Firouzja2003,4/4/2019,1 min,Won
Firouzja2003,4/4/2019,1 min,Lost
Firouzja2003,4/4/2019,1 min,Won
Firouzja2003,4/4/2019,1 min,Won
Firouzja2003,4/4/2019,1 min,Lost
Firouzja2003,4/4/2019,1 min,Won
Firouzja2003,4/4/2019,1 min,Draw
Firouzja2003,4/4/2019,1 min,Draw
Firouzja2003,4/4/2019,1 min,Won
Firouzja2003,4/4/2019,1 min,Won
Firouzja2003,4/4/2019,1 min,Won
Firouzja2003,4/4/2019,1 min,Lost
Firouzja2003,4/4/2019,1 min,Won
Firouzja2003,4/4/2019,1 min,Won
Firouzja2003,4/4/2019,1 min,Won
Firouzja2003,4/4/2019,1 min,Lost
Firouzja2003,4/4/2019,1 min,Won
Firouzja2003,4/4/2019,1 min,Won
Firouzja2003,4/4/2019,1 min,Won
Firouzja2003,4/3/2019,1 min,Lost
Firouzja2003,4/3/2019,1 min,Won
Firouzja2003,4/3/2019,1 min,Won
Firouzja2003,4/3/2019,1 min,Won
Firouzja2003,4/3/2019,1 min,Lost
Firouzja2003,4/3/2019,1 min,Lost
Firouzja2003,4/3/2019,1 min,Lost
Firouzja2003,4/3/2019,1 min,Lost
Firouzja2003,4/3/2019,1 min,Won
Firouzja2003,4/3/2019,1 min,Won
Firouzja2003,4/3/2019,1 min,Won
Firouzja2003,4/3/2019,1 min,Won
Firouzja2003,4/3/2019,1 min,Won
Firouzja2003,4/3/2019,1 min,Won
Firouzja2003,4/3/2019,1 min,Won
Firouzja2003,4/3/2019,1 min,Won
Firouzja2003,4/3/2019,1 min,Won
Firouzja2003,4/3/2019,1 min,Won
Firouzja2003,4/3/2019,1 min,Won
Firouzja2003,4/3/2019,1 min,Won
Firouzja2003,4/3/2019,1 min,Draw
Firouzja2003,4/3/2019,1 min,Won
Firouzja2003,4/3/2019,1 min,Draw
Firouzja2003,4/3/2019,1 min,Won
Firouzja2003,4/3/2019,1 min,Won
Firouzja2003,4/3/2019,30 sec,Won
Firouzja2003,4/3/2019,30 sec,Won
Firouzja2003,4/3/2019,30 sec,Won
Firouzja2003,4/3/2019,30 sec,Won
Firouzja2003,4/3/2019,30 sec,Won
Firouzja2003,4/3/2019,30 sec,Won
