player,date,time,result
HomayoonTofighi,6/13/2018,30 sec,Lost
HomayoonTofighi,6/13/2018,30 sec,Won
HomayoonTofighi,6/13/2018,1 min,Lost
HomayoonTofighi,6/13/2018,1 min,Lost
HomayoonTofighi,6/13/2018,1 min,Lost
HomayoonTofighi,6/13/2018,1 min,Lost
HomayoonTofighi,6/13/2018,1 min,Lost
HomayoonTofighi,6/13/2018,1 min,Lost
HomayoonTofighi,6/13/2018,1 min,Lost
HomayoonTofighi,6/13/2018,1 min,Lost
HomayoonTofighi,6/13/2018,1 min,Won
HomayoonTofighi,6/13/2018,1 min,Lost
HomayoonTofighi,6/13/2018,1 min,Lost
HomayoonTofighi,6/13/2018,1 min,Lost
HomayoonTofighi,6/13/2018,1 min,Lost
HomayoonTofighi,6/13/2018,1 min,Lost
HomayoonTofighi,6/13/2018,1 min,Lost
HomayoonTofighi,6/13/2018,1 min,Won
HomayoonTofighi,6/13/2018,1 min,Lost
HomayoonTofighi,6/13/2018,1 min,Lost
HomayoonTofighi,6/13/2018,1 min,Draw
HomayoonTofighi,6/13/2018,1 min,Lost
HomayoonTofighi,6/13/2018,1 min,Won
HomayoonTofighi,6/13/2018,1 min,Draw
HomayoonTofighi,6/13/2018,1 min,Lost
HomayoonTofighi,6/13/2018,1 min,Draw
HomayoonTofighi,6/13/2018,1 min,Draw
HomayoonTofighi,6/13/2018,1 min,Lost
HomayoonTofighi,6/13/2018,1 min,Lost
HomayoonTofighi,6/13/2018,1 min,Won
HomayoonTofighi,6/13/2018,1 min,Lost
HomayoonTofighi,6/13/2018,1 min,Lost
HomayoonTofighi,6/13/2018,1 min,Lost
HomayoonTofighi,6/13/2018,1 min,Draw
HomayoonTofighi,6/12/2018,1 min,Won
HomayoonTofighi,6/12/2018,1 min,Won
HomayoonTofighi,6/12/2018,1 min,Won
HomayoonTofighi,6/12/2018,1 min,Lost
HomayoonTofighi,6/12/2018,1 min,Lost
HomayoonTofighi,6/12/2018,1 min,Won
HomayoonTofighi,6/12/2018,1 min,Won
HomayoonTofighi,6/12/2018,1 min,Won
HomayoonTofighi,6/12/2018,1 min,Won
HomayoonTofighi,6/12/2018,1 min,Won
HomayoonTofighi,6/12/2018,1 min,Lost
HomayoonTofighi,6/12/2018,1 min,Lost
HomayoonTofighi,6/12/2018,1 min,Draw
HomayoonTofighi,6/12/2018,1 min,Won
HomayoonTofighi,6/12/2018,1 min,Won
HomayoonTofighi,6/12/2018,1 min,Won
