player,date,time,result
sparkleflake127,3/30/2019,1 min,Draw
sparkleflake127,3/30/2019,1 min,Won
sparkleflake127,3/30/2019,30 sec,Won
sparkleflake127,3/30/2019,30 sec,Won
sparkleflake127,3/30/2019,30 sec,Won
sparkleflake127,3/30/2019,30 sec,Won
sparkleflake127,3/30/2019,30 sec,Won
sparkleflake127,3/30/2019,30 sec,Won
sparkleflake127,3/18/2019,30 sec,Lost
sparkleflake127,3/16/2019,1 min,Won
sparkleflake127,3/16/2019,1 min,Won
sparkleflake127,3/16/2019,1 min,Won
sparkleflake127,3/16/2019,1 min,Won
sparkleflake127,3/16/2019,1 min,Won
sparkleflake127,3/16/2019,1 min,Lost
sparkleflake127,3/16/2019,1 min,Won
sparkleflake127,3/16/2019,1 min,Lost
sparkleflake127,3/16/2019,1 min,Won
sparkleflake127,3/16/2019,1 min,Won
sparkleflake127,3/16/2019,1 min,Lost
sparkleflake127,3/16/2019,1 min,Won
sparkleflake127,3/16/2019,1 min,Lost
sparkleflake127,3/16/2019,1 min,Lost
sparkleflake127,3/16/2019,1 min,Lost
sparkleflake127,3/16/2019,1 min,Lost
sparkleflake127,3/16/2019,1 min,Won
sparkleflake127,3/16/2019,1 min,Lost
sparkleflake127,3/16/2019,1 min,Won
sparkleflake127,3/16/2019,2|1,Lost
sparkleflake127,3/16/2019,2|1,Lost
sparkleflake127,3/16/2019,2|1,Lost
sparkleflake127,3/16/2019,2|1,Draw
sparkleflake127,3/16/2019,2|1,Lost
sparkleflake127,3/16/2019,2|1,Lost
sparkleflake127,3/16/2019,30 sec,Lost
sparkleflake127,3/16/2019,30 sec,Won
sparkleflake127,3/16/2019,30 sec,Lost
sparkleflake127,3/16/2019,30 sec,Won
sparkleflake127,3/16/2019,30 sec,Lost
sparkleflake127,3/16/2019,30 sec,Lost
sparkleflake127,3/16/2019,30 sec,Lost
sparkleflake127,3/16/2019,30 sec,Lost
sparkleflake127,3/16/2019,30 sec,Lost
sparkleflake127,3/16/2019,30 sec,Lost
sparkleflake127,3/16/2019,30 sec,Lost
sparkleflake127,3/16/2019,30 sec,Draw
sparkleflake127,3/16/2019,30 sec,Lost
sparkleflake127,3/16/2019,30 sec,Won
sparkleflake127,3/16/2019,30 sec,Won
sparkleflake127,3/16/2019,30 sec,Won
