player,date,time,result
Grischuk,2/2/2019,1 min,Won
Grischuk,2/2/2019,1 min,Won
Grischuk,2/2/2019,1 min,Won
Grischuk,2/2/2019,1 min,Won
Grischuk,2/2/2019,1 min,Won
Grischuk,2/2/2019,1 min,Lost
Grischuk,2/2/2019,1 min,Lost
Grischuk,2/2/2019,1 min,Lost
Grischuk,2/2/2019,1 min,Lost
Grischuk,2/2/2019,1 min,Won
Grischuk,2/2/2019,1 min,Draw
Grischuk,2/2/2019,1 min,Lost
Grischuk,2/2/2019,1 min,Won
Grischuk,2/2/2019,1 min,Won
Grischuk,2/2/2019,1 min,Draw
Grischuk,2/2/2019,1 min,Won
Grischuk,2/2/2019,1 min,Won
Grischuk,2/2/2019,1 min,Won
Grischuk,2/2/2019,1 min,Lost
Grischuk,1/31/2019,1 min,Won
Grischuk,1/31/2019,1 min,Won
Grischuk,1/31/2019,1 min,Won
Grischuk,1/31/2019,1 min,Lost
Grischuk,1/31/2019,1 min,Won
Grischuk,1/31/2019,1 min,Won
Grischuk,1/31/2019,1 min,Lost
Grischuk,1/31/2019,1 min,Won
Grischuk,1/31/2019,1 min,Won
Grischuk,1/31/2019,1 min,Lost
Grischuk,1/31/2019,1 min,Won
Grischuk,1/31/2019,1 min,Won
Grischuk,1/31/2019,1 min,Won
Grischuk,1/31/2019,1 min,Won
Grischuk,1/31/2019,1 min,Won
Grischuk,1/31/2019,1 min,Won
Grischuk,1/31/2019,1 min,Won
Grischuk,1/31/2019,1 min,Draw
Grischuk,1/31/2019,1 min,Won
Grischuk,1/31/2019,1 min,Won
Grischuk,1/31/2019,1 min,Lost
Grischuk,1/31/2019,1 min,Won
Grischuk,1/31/2019,1 min,Won
Grischuk,1/31/2019,1 min,Won
Grischuk,1/31/2019,1 min,Lost
Grischuk,1/30/2019,1 min,Lost
Grischuk,1/30/2019,1 min,Lost
Grischuk,1/30/2019,1 min,Won
Grischuk,1/30/2019,1 min,Won
Grischuk,1/30/2019,1 min,Won
Grischuk,1/30/2019,1 min,Draw
