player,date,time,result
Duhless,4/4/2019,1 min,Won
Duhless,4/4/2019,1 min,Won
Duhless,4/4/2019,1 min,Won
Duhless,4/4/2019,1 min,Won
Duhless,4/3/2019,1 min,Won
Duhless,4/3/2019,1 min,Won
Duhless,4/3/2019,1 min,Won
Duhless,4/3/2019,1 min,Lost
Duhless,4/3/2019,1 min,Lost
Duhless,4/3/2019,1 min,Won
Duhless,4/3/2019,1 min,Lost
Duhless,4/3/2019,1 min,Won
Duhless,4/3/2019,1 min,Won
Duhless,4/3/2019,1 min,Draw
Duhless,4/3/2019,1 min,Lost
Duhless,4/3/2019,1 min,Draw
Duhless,4/3/2019,1 min,Won
Duhless,4/3/2019,1 min,Lost
Duhless,4/3/2019,1 min,Won
Duhless,4/3/2019,1 min,Won
Duhless,4/3/2019,1 min,Won
Duhless,4/3/2019,1 min,Won
Duhless,4/3/2019,1 min,Lost
Duhless,4/3/2019,1 min,Won
Duhless,4/3/2019,1 min,Lost
Duhless,4/3/2019,1 min,Lost
Duhless,4/3/2019,1 min,Won
Duhless,4/3/2019,1 min,Draw
Duhless,4/3/2019,1 min,Won
Duhless,4/3/2019,1 min,Won
Duhless,4/3/2019,1 min,Won
Duhless,4/3/2019,1 min,Won
Duhless,4/3/2019,1 min,Won
Duhless,4/3/2019,1 min,Won
Duhless,4/3/2019,1 min,Lost
Duhless,4/3/2019,30 sec,Lost
Duhless,3/14/2019,1 min,Lost
Duhless,3/14/2019,1 min,Lost
Duhless,3/14/2019,1 min,Lost
Duhless,3/7/2019,1 min,Lost
Duhless,3/7/2019,1 min,Won
Duhless,3/4/2019,1 min,Won
Duhless,3/4/2019,1 min,Draw
Duhless,3/4/2019,1 min,Won
Duhless,3/4/2019,1 min,Lost
Duhless,3/4/2019,1 min,Won
Duhless,3/4/2019,1 min,Won
Duhless,3/4/2019,1 min,Lost
Duhless,3/4/2019,1 min,Won
Duhless,3/4/2019,1 min,Won
