player,date,time,result
Polish_fighter3000,4/3/2019,1 min,Lost
Polish_fighter3000,4/3/2019,1 min,Lost
Polish_fighter3000,4/3/2019,1 min,Lost
Polish_fighter3000,4/3/2019,1 min,Lost
Polish_fighter3000,4/3/2019,1 min,Lost
Polish_fighter3000,4/3/2019,1 min,Won
Polish_fighter3000,4/3/2019,1 min,Lost
Polish_fighter3000,4/3/2019,1 min,Won
Polish_fighter3000,4/3/2019,1 min,Lost
Polish_fighter3000,4/3/2019,1 min,Won
Polish_fighter3000,4/3/2019,1 min,Won
Polish_fighter3000,4/3/2019,1 min,Won
Polish_fighter3000,4/3/2019,1 min,Lost
Polish_fighter3000,4/3/2019,1 min,Won
Polish_fighter3000,4/3/2019,1 min,Won
Polish_fighter3000,4/2/2019,1 min,Won
Polish_fighter3000,4/2/2019,1 min,Draw
Polish_fighter3000,4/2/2019,1 min,Won
Polish_fighter3000,4/2/2019,1 min,Draw
Polish_fighter3000,4/2/2019,1 min,Lost
Polish_fighter3000,4/2/2019,1 min,Lost
Polish_fighter3000,4/2/2019,1 min,Lost
Polish_fighter3000,4/2/2019,1 min,Won
Polish_fighter3000,4/2/2019,1 min,Won
Polish_fighter3000,4/2/2019,1 min,Won
Polish_fighter3000,4/2/2019,1 min,Won
Polish_fighter3000,4/2/2019,1 min,Won
Polish_fighter3000,4/2/2019,1 min,Lost
Polish_fighter3000,4/2/2019,1 min,Won
Polish_fighter3000,4/2/2019,1 min,Won
Polish_fighter3000,4/2/2019,1 min,Lost
Polish_fighter3000,4/2/2019,1 min,Won
Polish_fighter3000,4/2/2019,1 min,Lost
Polish_fighter3000,4/2/2019,1 min,Won
Polish_fighter3000,4/2/2019,1 min,Lost
Polish_fighter3000,4/2/2019,1 min,Won
Polish_fighter3000,4/2/2019,1 min,Draw
Polish_fighter3000,4/2/2019,1 min,Lost
Polish_fighter3000,4/2/2019,1 min,Won
Polish_fighter3000,4/2/2019,1 min,Lost
Polish_fighter3000,4/2/2019,1 min,Lost
Polish_fighter3000,4/2/2019,1 min,Lost
Polish_fighter3000,4/1/2019,1 min,Lost
Polish_fighter3000,4/1/2019,1 min,Won
Polish_fighter3000,4/1/2019,1 min,Lost
Polish_fighter3000,4/1/2019,1 min,Won
Polish_fighter3000,4/1/2019,1 min,Lost
Polish_fighter3000,4/1/2019,1 min,Won
Polish_fighter3000,4/1/2019,1 min,Lost
Polish_fighter3000,4/1/2019,1 min,Lost
