player,date,time,result
ARMCOMPOSER,11/7/2018,30 sec,Lost
ARMCOMPOSER,10/16/2018,1 min,Lost
ARMCOMPOSER,10/16/2018,1 min,Won
ARMCOMPOSER,10/16/2018,1 min,Won
ARMCOMPOSER,10/16/2018,1 min,Lost
ARMCOMPOSER,10/16/2018,1 min,Lost
ARMCOMPOSER,10/16/2018,1 min,Lost
ARMCOMPOSER,10/16/2018,1 min,Won
ARMCOMPOSER,10/15/2018,1 min,Lost
ARMCOMPOSER,10/15/2018,1 min,Won
ARMCOMPOSER,10/15/2018,1 min,Lost
ARMCOMPOSER,10/15/2018,1 min,Lost
ARMCOMPOSER,10/15/2018,1 min,Lost
ARMCOMPOSER,10/15/2018,1 min,Won
ARMCOMPOSER,10/15/2018,1 min,Won
ARMCOMPOSER,10/15/2018,1 min,Lost
ARMCOMPOSER,10/15/2018,1 min,Won
ARMCOMPOSER,10/15/2018,1 min,Lost
ARMCOMPOSER,10/15/2018,1 min,Lost
ARMCOMPOSER,10/15/2018,1 min,Won
ARMCOMPOSER,10/15/2018,1 min,Lost
ARMCOMPOSER,10/15/2018,1 min,Draw
ARMCOMPOSER,10/15/2018,1 min,Won
ARMCOMPOSER,10/15/2018,1 min,Lost
ARMCOMPOSER,10/15/2018,1 min,Lost
ARMCOMPOSER,10/15/2018,1 min,Lost
ARMCOMPOSER,10/15/2018,1 min,Won
ARMCOMPOSER,10/15/2018,1 min,Won
ARMCOMPOSER,10/15/2018,1 min,Lost
ARMCOMPOSER,10/15/2018,1 min,Lost
ARMCOMPOSER,10/15/2018,1 min,Lost
ARMCOMPOSER,10/15/2018,1 min,Won
ARMCOMPOSER,10/15/2018,1 min,Lost
ARMCOMPOSER,10/15/2018,1 min,Lost
ARMCOMPOSER,10/15/2018,30 sec,Lost
ARMCOMPOSER,10/15/2018,30 sec,Lost
ARMCOMPOSER,10/15/2018,30 sec,Lost
ARMCOMPOSER,10/15/2018,30 sec,Lost
ARMCOMPOSER,10/15/2018,30 sec,Lost
ARMCOMPOSER,10/15/2018,30 sec,Lost
ARMCOMPOSER,10/15/2018,30 sec,Won
ARMCOMPOSER,10/15/2018,30 sec,Lost
ARMCOMPOSER,10/15/2018,30 sec,Lost
ARMCOMPOSER,10/15/2018,30 sec,Lost
ARMCOMPOSER,10/15/2018,30 sec,Lost
ARMCOMPOSER,10/15/2018,30 sec,Lost
ARMCOMPOSER,10/15/2018,30 sec,Won
ARMCOMPOSER,10/15/2018,30 sec,Lost
ARMCOMPOSER,10/15/2018,30 sec,Lost
ARMCOMPOSER,10/15/2018,30 sec,Lost
