player,date,time,result
Illingworth,3/8/2018,1 min,Won
Illingworth,3/8/2018,1 min,Won
Illingworth,3/8/2018,1 min,Won
Illingworth,3/8/2018,1 min,Won
Illingworth,3/8/2018,1 min,Won
Illingworth,3/8/2018,1 min,Lost
Illingworth,3/8/2018,1 min,Won
Illingworth,3/7/2018,1 min,Lost
Illingworth,3/7/2018,1 min,Draw
Illingworth,3/7/2018,1 min,Lost
Illingworth,3/7/2018,1 min,Won
Illingworth,3/7/2018,1 min,Lost
Illingworth,3/7/2018,1 min,Won
Illingworth,3/7/2018,1 min,Lost
Illingworth,3/7/2018,1 min,Won
Illingworth,3/7/2018,1 min,Won
Illingworth,3/7/2018,1 min,Draw
Illingworth,3/7/2018,1 min,Draw
Illingworth,3/7/2018,1 min,Draw
Illingworth,3/7/2018,1 min,Won
Illingworth,3/4/2018,1 min,Lost
Illingworth,3/4/2018,1 min,Won
Illingworth,3/4/2018,1 min,Won
Illingworth,3/4/2018,1 min,Won
Illingworth,3/4/2018,1 min,Won
Illingworth,3/4/2018,1 min,Won
Illingworth,3/4/2018,1 min,Lost
Illingworth,3/4/2018,1 min,Won
Illingworth,3/4/2018,1 min,Won
Illingworth,3/4/2018,1 min,Won
Illingworth,3/4/2018,1 min,Won
Illingworth,3/4/2018,1 min,Won
Illingworth,3/4/2018,1 min,Won
Illingworth,3/4/2018,1 min,Won
Illingworth,3/4/2018,1 min,Won
Illingworth,3/4/2018,1 min,Won
Illingworth,3/2/2018,1 min,Won
Illingworth,3/2/2018,1 min,Won
Illingworth,3/2/2018,1 min,Won
Illingworth,3/2/2018,1 min,Won
Illingworth,3/2/2018,1 min,Won
Illingworth,3/2/2018,1 min,Won
Illingworth,3/2/2018,1 min,Won
Illingworth,3/2/2018,1 min,Won
Illingworth,3/2/2018,1 min,Won
Illingworth,2/15/2018,1 min,Lost
Illingworth,2/15/2018,1 min,Lost
Illingworth,2/15/2018,1 min,Won
Illingworth,1/30/2018,1 min,Lost
Illingworth,1/30/2018,1 min,Lost
