player,date,time,result
ViIIagra,3/29/2019,1 min,Won
ViIIagra,3/29/2019,1 min,Won
ViIIagra,3/29/2019,1 min,Won
ViIIagra,3/29/2019,1 min,Draw
ViIIagra,3/29/2019,1 min,Won
ViIIagra,3/29/2019,1 min,Won
ViIIagra,3/29/2019,1 min,Lost
ViIIagra,3/29/2019,1 min,Won
ViIIagra,3/29/2019,1 min,Won
ViIIagra,3/29/2019,1 min,Won
ViIIagra,3/29/2019,1 min,Lost
ViIIagra,3/29/2019,1 min,Lost
ViIIagra,3/29/2019,1 min,Lost
ViIIagra,3/29/2019,1 min,Won
ViIIagra,3/29/2019,1 min,Lost
ViIIagra,3/29/2019,1 min,Won
ViIIagra,3/29/2019,1 min,Lost
ViIIagra,3/29/2019,1 min,Won
ViIIagra,3/29/2019,1 min,Won
ViIIagra,3/29/2019,1 min,Lost
ViIIagra,3/29/2019,1 min,Draw
ViIIagra,3/29/2019,1 min,Won
ViIIagra,3/29/2019,1 min,Lost
ViIIagra,3/29/2019,1 min,Won
ViIIagra,3/29/2019,1 min,Lost
ViIIagra,3/29/2019,1 min,Won
ViIIagra,3/29/2019,1 min,Won
ViIIagra,3/29/2019,1 min,Won
ViIIagra,3/29/2019,1 min,Lost
ViIIagra,3/29/2019,1 min,Lost
ViIIagra,3/29/2019,1 min,Lost
ViIIagra,3/29/2019,1 min,Won
ViIIagra,3/29/2019,1 min,Won
ViIIagra,3/29/2019,1 min,Won
ViIIagra,3/29/2019,1 min,Won
ViIIagra,3/29/2019,1 min,Lost
ViIIagra,3/29/2019,1 min,Lost
ViIIagra,3/29/2019,1 min,Draw
ViIIagra,3/29/2019,1 min,Lost
ViIIagra,3/29/2019,1 min,Won
ViIIagra,3/29/2019,1 min,Won
ViIIagra,3/29/2019,1 min,Lost
ViIIagra,3/28/2019,1 min,Lost
ViIIagra,3/28/2019,1 min,Won
ViIIagra,3/28/2019,1 min,Lost
ViIIagra,3/28/2019,1 min,Won
ViIIagra,3/28/2019,1 min,Won
ViIIagra,3/28/2019,1 min,Won
ViIIagra,3/28/2019,1 min,Lost
ViIIagra,3/28/2019,1 min,Lost
