player,date,time,result
HomayoonTofighi,12/24/2018,30 sec,Lost
HomayoonTofighi,12/24/2018,30 sec,Won
HomayoonTofighi,12/24/2018,30 sec,Draw
HomayoonTofighi,12/23/2018,30 sec,Won
HomayoonTofighi,12/23/2018,30 sec,Lost
HomayoonTofighi,12/23/2018,30 sec,Won
HomayoonTofighi,12/23/2018,30 sec,Won
HomayoonTofighi,12/23/2018,30 sec,Won
HomayoonTofighi,12/23/2018,30 sec,Won
HomayoonTofighi,12/23/2018,30 sec,Lost
HomayoonTofighi,12/23/2018,30 sec,Lost
HomayoonTofighi,12/23/2018,30 sec,Won
HomayoonTofighi,12/23/2018,30 sec,Lost
HomayoonTofighi,12/23/2018,30 sec,Won
HomayoonTofighi,12/19/2018,1 min,Won
HomayoonTofighi,12/19/2018,1 min,Won
HomayoonTofighi,12/19/2018,1 min,Draw
HomayoonTofighi,12/19/2018,1 min,Won
HomayoonTofighi,12/17/2018,30 sec,Won
HomayoonTofighi,12/17/2018,30 sec,Won
HomayoonTofighi,12/17/2018,30 sec,Won
HomayoonTofighi,12/16/2018,30 sec,Draw
HomayoonTofighi,12/16/2018,30 sec,Lost
HomayoonTofighi,12/16/2018,30 sec,Lost
HomayoonTofighi,12/16/2018,30 sec,Lost
HomayoonTofighi,12/16/2018,30 sec,Won
HomayoonTofighi,12/16/2018,30 sec,Lost
HomayoonTofighi,12/16/2018,30 sec,Won
HomayoonTofighi,12/16/2018,30 sec,Won
HomayoonTofighi,12/16/2018,30 sec,Draw
HomayoonTofighi,12/16/2018,30 sec,Won
HomayoonTofighi,12/16/2018,30 sec,Won
HomayoonTofighi,12/16/2018,30 sec,Lost
HomayoonTofighi,12/16/2018,30 sec,Lost
HomayoonTofighi,12/16/2018,30 sec,Won
HomayoonTofighi,12/16/2018,30 sec,Draw
HomayoonTofighi,12/16/2018,30 sec,Won
HomayoonTofighi,12/16/2018,30 sec,Lost
HomayoonTofighi,12/16/2018,30 sec,Won
HomayoonTofighi,12/16/2018,30 sec,Won
HomayoonTofighi,12/16/2018,1 min,Lost
HomayoonTofighi,12/16/2018,1 min,Won
HomayoonTofighi,12/16/2018,1 min,Won
HomayoonTofighi,12/16/2018,1 min,Won
HomayoonTofighi,12/16/2018,1 min,Lost
HomayoonTofighi,12/16/2018,1 min,Won
HomayoonTofighi,12/16/2018,1 min,Lost
HomayoonTofighi,12/16/2018,1 min,Lost
HomayoonTofighi,12/16/2018,1 min,Lost
HomayoonTofighi,12/16/2018,1 min,Lost
