player,date,time,result
Bigfish1995,4/3/2019,1 min,Lost
Bigfish1995,4/3/2019,1 min,Lost
Bigfish1995,4/3/2019,1 min,Lost
Bigfish1995,4/3/2019,1 min,Lost
Bigfish1995,4/3/2019,1 min,Won
Bigfish1995,4/3/2019,1 min,Won
Bigfish1995,4/3/2019,1 min,Lost
Bigfish1995,4/2/2019,1|1,Lost
Bigfish1995,4/2/2019,1|1,Won
Bigfish1995,4/2/2019,1|1,Won
Bigfish1995,4/2/2019,1|1,Won
Bigfish1995,4/2/2019,1|1,Won
Bigfish1995,4/2/2019,1|1,Won
Bigfish1995,4/2/2019,1|1,Lost
Bigfish1995,4/2/2019,1|1,Lost
Bigfish1995,4/2/2019,1|1,Lost
Bigfish1995,4/2/2019,1|1,Won
Bigfish1995,4/2/2019,1|1,Lost
Bigfish1995,4/2/2019,1|1,Won
Bigfish1995,4/2/2019,1|1,Won
Bigfish1995,4/2/2019,1|1,Won
Bigfish1995,4/2/2019,1|1,Won
Bigfish1995,4/2/2019,1|1,Lost
Bigfish1995,4/2/2019,1|1,Lost
Bigfish1995,4/2/2019,1|1,Won
Bigfish1995,4/2/2019,1|1,Won
Bigfish1995,4/1/2019,1|1,Draw
Bigfish1995,3/13/2019,1|1,Lost
Bigfish1995,3/13/2019,1|1,Won
Bigfish1995,3/13/2019,1|1,Draw
Bigfish1995,2/17/2019,1|1,Lost
Bigfish1995,2/11/2019,1|1,Won
Bigfish1995,2/11/2019,1|1,Draw
Bigfish1995,2/11/2019,1|1,Won
Bigfish1995,2/11/2019,1|1,Won
Bigfish1995,2/11/2019,1|1,Won
Bigfish1995,2/11/2019,1|1,Won
Bigfish1995,2/6/2019,1|1,Lost
Bigfish1995,2/6/2019,1|1,Won
Bigfish1995,2/6/2019,1|1,Won
Bigfish1995,2/6/2019,1|1,Won
Bigfish1995,2/6/2019,1|1,Lost
Bigfish1995,2/6/2019,1|1,Won
Bigfish1995,2/6/2019,1|1,Won
Bigfish1995,2/6/2019,1|1,Won
Bigfish1995,2/6/2019,1|1,Won
Bigfish1995,2/6/2019,1|1,Draw
Bigfish1995,2/6/2019,1|1,Won
Bigfish1995,2/6/2019,1|1,Won
Bigfish1995,2/6/2019,1|1,Lost
