player,date,time,result
sparkleflake127,3/15/2019,30 sec,Lost
sparkleflake127,3/15/2019,30 sec,Lost
sparkleflake127,3/15/2019,30 sec,Lost
sparkleflake127,3/15/2019,30 sec,Won
sparkleflake127,3/15/2019,30 sec,Lost
sparkleflake127,3/15/2019,30 sec,Lost
sparkleflake127,3/15/2019,30 sec,Lost
sparkleflake127,3/15/2019,30 sec,Won
sparkleflake127,3/15/2019,30 sec,Won
sparkleflake127,3/15/2019,30 sec,Won
sparkleflake127,3/15/2019,30 sec,Lost
sparkleflake127,3/15/2019,30 sec,Won
sparkleflake127,3/15/2019,30 sec,Won
sparkleflake127,3/15/2019,30 sec,Won
sparkleflake127,3/15/2019,30 sec,Won
sparkleflake127,3/15/2019,30 sec,Lost
sparkleflake127,3/15/2019,30 sec,Won
sparkleflake127,3/15/2019,30 sec,Lost
sparkleflake127,3/15/2019,20 sec,Won
sparkleflake127,3/15/2019,20 sec,Draw
sparkleflake127,3/15/2019,20 sec,Draw
sparkleflake127,3/15/2019,20 sec,Lost
sparkleflake127,3/15/2019,20 sec,Lost
sparkleflake127,3/15/2019,20 sec,Draw
sparkleflake127,3/15/2019,20 sec,Draw
sparkleflake127,3/15/2019,1 min,Won
sparkleflake127,3/15/2019,1 min,Won
sparkleflake127,3/15/2019,1 min,Won
sparkleflake127,3/15/2019,1 min,Draw
sparkleflake127,3/15/2019,1 min,Won
sparkleflake127,3/15/2019,1 min,Lost
sparkleflake127,3/15/2019,1 min,Lost
sparkleflake127,3/15/2019,1 min,Won
sparkleflake127,3/15/2019,1 min,Lost
sparkleflake127,3/15/2019,1 min,Won
sparkleflake127,3/15/2019,1 min,Lost
sparkleflake127,3/15/2019,1 min,Won
sparkleflake127,3/15/2019,1 min,Won
sparkleflake127,3/15/2019,1 min,Won
sparkleflake127,3/15/2019,1 min,Won
sparkleflake127,3/15/2019,1 min,Lost
sparkleflake127,3/15/2019,30 sec,Lost
sparkleflake127,3/15/2019,30 sec,Lost
sparkleflake127,3/15/2019,30 sec,Won
sparkleflake127,3/15/2019,30 sec,Won
sparkleflake127,3/15/2019,30 sec,Lost
sparkleflake127,3/15/2019,30 sec,Lost
sparkleflake127,3/15/2019,30 sec,Won
sparkleflake127,3/15/2019,30 sec,Lost
sparkleflake127,3/15/2019,30 sec,Won
