player,date,time,result
MichaelRoiz,2/21/2019,1 min,Won
MichaelRoiz,2/21/2019,1 min,Won
MichaelRoiz,2/21/2019,1 min,Won
MichaelRoiz,2/21/2019,1 min,Won
MichaelRoiz,2/21/2019,1 min,Won
MichaelRoiz,2/21/2019,1 min,Lost
MichaelRoiz,2/21/2019,1 min,Won
MichaelRoiz,1/6/2019,1 min,Draw
MichaelRoiz,1/6/2019,1 min,Won
MichaelRoiz,1/6/2019,1 min,Lost
MichaelRoiz,1/6/2019,1 min,Won
MichaelRoiz,1/6/2019,1 min,Draw
MichaelRoiz,1/6/2019,1 min,Won
MichaelRoiz,1/6/2019,1 min,Lost
MichaelRoiz,1/6/2019,1 min,Lost
MichaelRoiz,1/6/2019,1 min,Lost
MichaelRoiz,1/6/2019,1 min,Won
MichaelRoiz,1/6/2019,1 min,Won
MichaelRoiz,1/6/2019,1 min,Won
MichaelRoiz,1/6/2019,1 min,Won
MichaelRoiz,1/6/2019,1 min,Lost
MichaelRoiz,1/6/2019,1 min,Won
MichaelRoiz,1/6/2019,1 min,Lost
MichaelRoiz,1/6/2019,1 min,Won
MichaelRoiz,1/6/2019,1 min,Won
MichaelRoiz,1/6/2019,1 min,Lost
MichaelRoiz,1/6/2019,1 min,Won
MichaelRoiz,1/6/2019,1 min,Lost
MichaelRoiz,1/6/2019,1 min,Lost
MichaelRoiz,12/19/2018,1 min,Won
MichaelRoiz,12/19/2018,1 min,Won
MichaelRoiz,12/19/2018,1 min,Won
MichaelRoiz,12/18/2018,1 min,Lost
MichaelRoiz,12/18/2018,1 min,Lost
MichaelRoiz,12/18/2018,1 min,Lost
MichaelRoiz,12/18/2018,1 min,Won
MichaelRoiz,12/18/2018,1 min,Won
MichaelRoiz,12/18/2018,1 min,Won
MichaelRoiz,12/18/2018,1 min,Won
MichaelRoiz,12/18/2018,1 min,Won
MichaelRoiz,12/18/2018,1 min,Won
MichaelRoiz,12/17/2018,1 min,Draw
MichaelRoiz,12/17/2018,1 min,Lost
MichaelRoiz,12/17/2018,1 min,Draw
MichaelRoiz,12/17/2018,1 min,Lost
MichaelRoiz,12/17/2018,1 min,Won
MichaelRoiz,12/17/2018,1 min,Won
MichaelRoiz,12/17/2018,1 min,Lost
MichaelRoiz,12/17/2018,1 min,Won
MichaelRoiz,12/17/2018,1 min,Won
