player,date,time,result
Msb2,4/4/2019,1 min,Lost
Msb2,4/4/2019,1 min,Won
Msb2,4/4/2019,1 min,Won
Msb2,4/4/2019,1 min,Lost
Msb2,4/4/2019,1 min,Lost
Msb2,4/4/2019,1 min,Won
Msb2,4/4/2019,1 min,Won
Msb2,4/4/2019,1 min,Won
Msb2,4/4/2019,1 min,Lost
Msb2,4/4/2019,1 min,Won
Msb2,4/4/2019,1 min,Lost
Msb2,4/4/2019,1 min,Lost
Msb2,4/4/2019,1 min,Won
Msb2,4/4/2019,1 min,Draw
Msb2,4/4/2019,1 min,Lost
Msb2,4/4/2019,1 min,Won
Msb2,4/4/2019,1 min,Won
Msb2,4/4/2019,1 min,Lost
Msb2,4/4/2019,1 min,Won
Msb2,4/4/2019,1 min,Won
Msb2,4/4/2019,1 min,Won
Msb2,4/4/2019,1 min,Won
Msb2,4/4/2019,1 min,Won
Msb2,4/4/2019,1 min,Won
Msb2,4/4/2019,1 min,Lost
Msb2,4/4/2019,1 min,Lost
Msb2,4/4/2019,1 min,Won
Msb2,4/4/2019,1 min,Lost
Msb2,4/4/2019,1 min,Won
Msb2,4/4/2019,1 min,Draw
Msb2,4/4/2019,1 min,Won
Msb2,4/4/2019,1 min,Won
Msb2,4/4/2019,1 min,Lost
Msb2,4/4/2019,1 min,Lost
Msb2,4/3/2019,1 min,Lost
Msb2,4/3/2019,1 min,Lost
Msb2,4/3/2019,1 min,Lost
Msb2,4/3/2019,1 min,Won
Msb2,4/3/2019,1 min,Won
Msb2,4/3/2019,1 min,Draw
Msb2,4/3/2019,1 min,Lost
Msb2,4/3/2019,1 min,Draw
Msb2,4/3/2019,1 min,Won
Msb2,4/3/2019,1 min,Lost
Msb2,4/3/2019,1 min,Won
Msb2,4/3/2019,1 min,Draw
Msb2,4/3/2019,1 min,Lost
Msb2,4/3/2019,1 min,Won
Msb2,4/3/2019,1 min,Won
Msb2,4/3/2019,1 min,Won
