player,date,time,result
DanielNaroditsky,3/25/2019,30 sec,Won
DanielNaroditsky,3/25/2019,30 sec,Won
DanielNaroditsky,3/25/2019,30 sec,Won
DanielNaroditsky,3/24/2019,1 min,Lost
DanielNaroditsky,3/24/2019,1 min,Lost
DanielNaroditsky,3/24/2019,1 min,Won
DanielNaroditsky,3/24/2019,1 min,Lost
DanielNaroditsky,3/24/2019,1 min,Lost
DanielNaroditsky,3/24/2019,1 min,Lost
DanielNaroditsky,3/24/2019,1 min,Won
DanielNaroditsky,3/24/2019,1 min,Won
DanielNaroditsky,3/24/2019,1 min,Won
DanielNaroditsky,3/24/2019,1 min,Lost
DanielNaroditsky,3/24/2019,1 min,Lost
DanielNaroditsky,3/24/2019,1 min,Won
DanielNaroditsky,3/24/2019,1 min,Won
DanielNaroditsky,3/24/2019,1 min,Won
DanielNaroditsky,3/24/2019,1 min,Won
DanielNaroditsky,3/24/2019,1 min,Lost
DanielNaroditsky,3/24/2019,1 min,Won
DanielNaroditsky,3/24/2019,1 min,Won
DanielNaroditsky,3/24/2019,1 min,Lost
DanielNaroditsky,3/24/2019,1 min,Lost
DanielNaroditsky,3/24/2019,1 min,Lost
DanielNaroditsky,3/24/2019,1 min,Won
DanielNaroditsky,3/24/2019,1 min,Won
DanielNaroditsky,3/24/2019,1 min,Lost
DanielNaroditsky,3/24/2019,1 min,Lost
DanielNaroditsky,3/24/2019,1 min,Won
DanielNaroditsky,3/24/2019,1 min,Lost
DanielNaroditsky,3/24/2019,1 min,Lost
DanielNaroditsky,3/24/2019,1 min,Won
DanielNaroditsky,3/24/2019,1 min,Draw
DanielNaroditsky,3/24/2019,1 min,Won
DanielNaroditsky,3/24/2019,1 min,Draw
DanielNaroditsky,3/24/2019,1 min,Won
DanielNaroditsky,3/24/2019,1 min,Won
DanielNaroditsky,3/24/2019,1 min,Won
DanielNaroditsky,3/24/2019,1 min,Lost
DanielNaroditsky,3/24/2019,1 min,Lost
DanielNaroditsky,3/24/2019,1 min,Won
DanielNaroditsky,3/24/2019,1 min,Won
DanielNaroditsky,3/24/2019,1 min,Won
DanielNaroditsky,3/24/2019,1 min,Lost
DanielNaroditsky,3/24/2019,1 min,Lost
DanielNaroditsky,3/24/2019,1 min,Won
DanielNaroditsky,3/24/2019,1 min,Won
DanielNaroditsky,3/24/2019,1 min,Lost
DanielNaroditsky,3/24/2019,1 min,Won
DanielNaroditsky,3/24/2019,1 min,Lost
